created_at,file_name,followers,friends,group_name,location,retweet_count,screenname,search_query,text,twitter_id,username,polarity,partition_0,partition_1
2020-07-19 15:24:44,Uganda,6423,5092,Uganda,,1,EthnoCloud,#Uganda,#EthnoCloudsBestChoiceDaily Watch and enjoy:  ☛ https://t.co/52AestvQUg RT #ECBCD #worldmusic #folkmusic @non #Uganda,,,,,
2020-07-19 15:22:34,Uganda,154572,147,Uganda,Sudan,4,Sudan_tweet,#Uganda,RT @aswagalmal: #Uganda Airlines first #Airbus A330-800 enters assembly https://t.co/7KxVk6FIMU via @whthome,,,,,
2020-07-19 15:17:34,Uganda,4151,1377,Uganda,East Africa ,335,eugenegena46,#Uganda,"RT @lilimobeth: #Uganda--Wasswa, the guy whose burial was made secret by @PoliceUg (Uganda's police) was taking a baby with a cannula on th…",,,,,
2020-07-19 15:13:36,Uganda,287,216,Uganda,"Kampala, Uganda",0,theapiomoro,#Uganda,Its always in those moments when you are going through crazy times that somehow time stands still... . . . .. . . .. . . .  . .  #flowerydress #bald #girlswithtattoos #rejects #julybaby #stillness #kampala #uganda… https://t.co/J2GS9jNvne,,,,,
2020-07-19 15:13:22,Uganda,659,503,Uganda,"Kampala, Uganda",335,AaronJKayemba,#Uganda,"RT @lilimobeth: #Uganda--Wasswa, the guy whose burial was made secret by @PoliceUg (Uganda's police) was taking a baby with a cannula on th…",,,,,
2020-07-19 15:12:37,Uganda,20,108,Uganda,NY,1,somewwan,#Uganda,"@ahramonline #GERD is monumental! It is a game changer not only to #Ethiopia, but to other upstream countries of the #Nile. It symbolizes an END TO THE ERA OF PRIVATIZATION of the #Nile by #Egypt. During my visit to #Uganda, I’ve seen z graceful #WhiteNile at its source, take #Ethiopia’s lead",,,,,
2020-07-19 15:09:27,Uganda,253,218,Uganda,"Someplace, somewhere!!!!",335,lihnet_lawino,#Uganda,"RT @lilimobeth: #Uganda--Wasswa, the guy whose burial was made secret by @PoliceUg (Uganda's police) was taking a baby with a cannula on th…",,,,,
2020-07-19 15:08:25,Uganda,1171,1862,Uganda,Kenya,335,Davioulive,#Uganda,"RT @lilimobeth: #Uganda--Wasswa, the guy whose burial was made secret by @PoliceUg (Uganda's police) was taking a baby with a cannula on th…",,,,,
2020-07-19 15:07:35,Uganda,635,1424,Uganda,CapeTown,11,MarionKafuko,#Uganda,"RT @lilimobeth: #Uganda; some good information about neutralizing tear gas. @BusuulwaMuyomba, great job! Carry bottles with a baking soda &amp;…",,,,,
2020-07-19 15:02:28,Uganda,20,108,Uganda,NY,0,somewwan,#Uganda,"@jazzr_k @adeladawy #GERD is monumental! It is a game changer not only to #Ethiopia, but to other upstream countries of the #Nile. It symbolizes an END TO THE ERA OF PRIVATIZATION of the #Nile by #Egypt. During my visit to #Uganda, I’ve seen z graceful #WhiteNile at its source, take #Ethiopia’s lead",,,,,
2020-07-19 15:02:02,Uganda,11765,812,Uganda,Germany,0,whthome,#Uganda,#COVID19 Update at 3 pm GMT / 6 pm EAT Part 5 of 6 #Liberia(1091) #Uganda(1065) #BurkinaFaso(1052) #Chad(889) #Togo(774) #SaoTomeandPrincipe(743) #Angola(687) #Botswana(522) #Tanzania(509) is misleading the world about the extent of the pandemic #Lesotho(359) #Mauritius(343) https://t.co/E4jeqDXsgV,,,,,
2020-07-19 15:02:00,Uganda,954,363,Uganda,"Washington, DC",0,WFIChampions,#Uganda,"Join our WEBINAR Wed July 22 9:00 EDT as we dive into data from #COVID19tracker this time on #Uganda, #SouthAfrica and #Nigeria. @Finmarktrust @i2ifacility @EFInA_Nigeria @fsduganda @CGAP #FinEquity Register now! https://t.co/qpMnBkdPr3 https://t.co/OHyWeIKGyc",,,,,
2020-07-19 15:01:23,Uganda,4048,539,Uganda,"جدة, المملكة العربية السعودية",4,malkiasa884,#Uganda,RT @aswagalmal: #Uganda Airlines first #Airbus A330-800 enters assembly https://t.co/7KxVk6FIMU via @whthome,,,,,
2020-07-19 15:00:34,Uganda,43481,20828,Uganda,,4,aswagalmal,#Uganda,#Uganda Airlines first #Airbus A330-800 enters assembly https://t.co/7KxVk6FIMU via @whthome,,,,,
2020-07-19 15:00:26,Uganda,3864,4929,Uganda,Uganda,5,msabe_arnold,#Uganda,"RT @UgandaUncovered: What if we used such beautiful shoots as our screensavers, 75% of the people who use our phones would notice how magni…",,,,,
2020-07-19 15:00:00,Uganda,3124,3858,Uganda,Amsterdam,0,Wemos,#Uganda,".@theGFF is helping countries protect, prioritize &amp; plan for continuation of essential health services by, among others, addressing constraints in demand for #SRHR &amp; other services. Read our GFF country case analyses: https://t.co/4cpfKJS8tv #Kenya #Malawi #Tanzania #Uganda https://t.co/qYWxKKFwl9",,,,,
2020-07-19 14:55:09,Uganda,394,1,Uganda,"Nairobi, Kenya",4,FoyaGlobal,#Uganda,"RT @FoyaGlobal: Every single thing changes every day and for you to be able to stay updated, you need to keep learning.   Read more: https:…",,,,,
2020-07-19 14:55:06,Uganda,292,70,Uganda,"Nairobi, Kenya",4,TEFOGlobal,#Uganda,"RT @FoyaGlobal: Every single thing changes every day and for you to be able to stay updated, you need to keep learning.   Read more: https:…",,,,,
2020-07-19 14:49:34,Uganda,1467,15,Uganda,"Kampala, Uganda",4,LugamboBlog,#Uganda,"RT @FoyaGlobal: Every single thing changes every day and for you to be able to stay updated, you need to keep learning.   Read more: https:…",,,,,
2020-07-19 14:45:50,Uganda,143,290,Uganda,KAMPALA,335,mukholitreva,#Uganda,"RT @lilimobeth: #Uganda--Wasswa, the guy whose burial was made secret by @PoliceUg (Uganda's police) was taking a baby with a cannula on th…",,,,,
2020-07-19 14:44:37,Uganda,141,308,Uganda,,6,jamesklutaaya,#Uganda,"RT @TBIUganda: Startup Opportunity: @UnitedSocVen has launched applications for a 6 week virtual intern-preneurship for students, recent gr…",,,,,
2020-07-19 14:41:34,Uganda,211,205,Uganda,"Santa Clara, Cuba",6,calyankiss,#Uganda,RT @Felix_Tih: Uganda has announced incentives to kick-start tourism recovery amid the coronavirus pandemic that heavily impacted on the se…,,,,,
2020-07-19 14:40:23,Uganda,5151,313,Uganda,Somalia ,0,mometov,#Uganda,"General Idi Amin Dada, president of Uganda, from his first speech to the Ugandan nation in January 1971. ""I am not a politician but a professional soldier. I am, therefore, a man of few words and I have been brief through my professional career."" #Uganda #Africa https://t.co/pHMjSJgCG4",,,,,
2020-07-19 14:39:25,Uganda,6229,2214,Uganda,,2,OmniaShawkat,#Uganda,"RT @AndariyaMag: ""There are no winners or losers but players are expected to make decisions that correctly debunk misinformation or they wi…",,,,,
2020-07-19 14:35:55,Uganda,2017,930,Uganda,looking for an N99 respirator,0,valanchee,#Uganda,How to lie with statistics #Uganda https://t.co/m1AGp8D1Ww,,,,,
2020-07-19 14:30:26,Uganda,164,1510,Uganda,USA,206,Effective_Insti,#Uganda,RT @usmissionuganda: This is a must see! PBS @NewsHour did a segment on 🇺🇬 &amp,,,,,
2020-07-19 14:29:48,Uganda,394,1,Uganda,"Nairobi, Kenya",4,FoyaGlobal,#Uganda,"Every single thing changes every day and for you to be able to stay updated, you need to keep learning.   Read more: https://t.co/GNbKYaCqei   #FOYA2020EA #MadeOfFounders #Kenya 🇰🇪 #Rwanda 🇷🇼 #Uganda 🇺🇬 #Tanzania 🇹🇿 https://t.co/tpNCXhiDyo",,,,,
2020-07-19 14:28:22,Uganda,212,503,Uganda,Uganda,4,Ekoloas,#Uganda,"RT @chapterfourug: Get in the way; speak up, take action against injustice and human rights violations.  ""You must find a way to get in the…",,,,,
2020-07-19 14:27:07,Uganda,553,38,Uganda,"Resistencia,chaco,Argentina",136,adrian_indio,#Uganda,"RT @UNICEFUganda: ""The commitment of partners to protecting the future education of #Uganda’s children demonstrates the true spirit of soli…",,,,,
2020-07-19 14:23:59,Uganda,835,578,Uganda,"Kampala, Uganda",4,kalondo_paul,#Uganda,"RT @chapterfourug: Get in the way; speak up, take action against injustice and human rights violations.  ""You must find a way to get in the…",,,,,
2020-07-19 14:23:37,Uganda,536,701,Uganda,,5,Coming2Uganda,#Uganda,RT @BuffaloSoldierA: ⛪️ SUNDAY SCHOOL John 10:10a “The thief comes only to STEAL and KILL and DESTROY.”  🇺🇬 #Uganda’s wealth &amp,,,,,
2020-07-19 14:15:44,Uganda,131,553,Uganda,"Osorno, Chile",6,VicenteDelReal3,#Uganda,RT @Felix_Tih: Uganda has announced incentives to kick-start tourism recovery amid the coronavirus pandemic that heavily impacted on the se…,,,,,
2020-07-19 14:15:07,Uganda,0,2,Uganda,,6,LetzConnekT,#Uganda,RT @Felix_Tih: Uganda has announced incentives to kick-start tourism recovery amid the coronavirus pandemic that heavily impacted on the se…,,,,,
2020-07-19 14:14:48,Uganda,294,752,Uganda,"Kampala, Uganda",20,shyphykey,#Uganda,RT @lilimobeth: #Uganda,,,,,
2020-07-19 14:14:13,Uganda,5539,594,Uganda,Staying Home 🏡 ,6,Felix_Tih,#Uganda,Uganda has announced incentives to kick-start tourism recovery amid the coronavirus pandemic that heavily impacted on the sector that earns the country over $1.6 billion annually in normal times. #Uganda https://t.co/jEJ30ieJSC,,,,,
2020-07-19 14:09:58,Uganda,15426,606,Uganda,African Diaspora,7,ZuluPanther,#Uganda,RT @ZuluPanther: Beware #African immigrants to America: White people will dissect your families and identity too. #Ethiopia #Nigeria #Ghana…,,,,,
2020-07-19 14:09:31,Uganda,1062,1468,Uganda,"Kampala, Uganda",335,kebbarashid,#Uganda,"RT @lilimobeth: #Uganda--Wasswa, the guy whose burial was made secret by @PoliceUg (Uganda's police) was taking a baby with a cannula on th…",,,,,
2020-07-19 14:08:17,Uganda,2384,2432,Uganda,"Kampala, Uganda",335,jimmy_kalungi,#Uganda,"RT @lilimobeth: #Uganda--Wasswa, the guy whose burial was made secret by @PoliceUg (Uganda's police) was taking a baby with a cannula on th…",,,,,
2020-07-19 14:04:05,Uganda,163,881,Uganda, Al SamhaAbu Dhabi,11,BarugahareGide4,#Uganda,"RT @lilimobeth: #Uganda; some good information about neutralizing tear gas. @BusuulwaMuyomba, great job! Carry bottles with a baking soda &amp;…",,,,,
2020-07-19 14:04:03,Uganda,17,28,Uganda,"Paris, France",5,Riaadde,#Uganda,RT @AStepFWD: BRAND NEW: South London artist @SharynOfficial releases Afro House track  ‘Sanyuka’ ft. @iamdavecreates just in time for summ…,,,,,
2020-07-19 14:02:14,Uganda,294,752,Uganda,"Kampala, Uganda",13,shyphykey,#Uganda,"RT @lilimobeth: #Uganda; as we're still grieving for Mutyabule Charles (RIP) &amp; Wasswa (RIP), who were murdered by the police, the highway p…",,,,,
2020-07-19 14:01:48,Uganda,99,567,Uganda,Kampala,335,chargasan,#Uganda,"RT @lilimobeth: #Uganda--Wasswa, the guy whose burial was made secret by @PoliceUg (Uganda's police) was taking a baby with a cannula on th…",,,,,
2020-07-19 14:00:29,Uganda,182,220,Uganda,"Kampala, Uganda",31,acksamkercs,#Uganda,"RT @observerug: Islamic University in #Uganda cuts staff salaries by 90%. Staff got only 50% salary for May &amp; June, 20% for July, August, a…",,,,,
2020-07-19 13:57:42,Uganda,454,2010,Uganda,mogadishu,0,abdi_axlam,#Uganda,The #Locustsattack. Here's some intrigues about their cycle. #Somalia #Kenya #Uganda #Djibouti #Ethiopia https://t.co/dLp8MJAs6s,,,,,
2020-07-19 13:56:07,Uganda,2561,4992,Uganda,"New York, NY",7,eddykenzotweets,#Uganda,RT @OfficielLoud: Have a good week-end with the brand new video of @eddykenzoficial from #Uganda. Enjoy #Sonko shooted in #Abidjan. 🎼🔥😍👏🏽🎤…,,,,,
2020-07-19 13:51:50,Uganda,1231,1054,Uganda,#256,7,That_Mukiga,#Uganda,RT @OBrianjonathan: The Best Job Ever.  It’s an amazing #sunset 🌅 right.... a goodbye for now. Tomorrow we will be back with fresh new  con…,,,,,
2020-07-19 13:50:15,Uganda,20959,3775,Uganda,"Winterfell, Westeros.",11,kaysafi1,#Uganda,"RT @lilimobeth: #Uganda; some good information about neutralizing tear gas. @BusuulwaMuyomba, great job! Carry bottles with a baking soda &amp;…",,,,,
2020-07-19 13:47:17,Uganda,111,160,Uganda,Kampala,335,prismartz823,#Uganda,"RT @lilimobeth: #Uganda--Wasswa, the guy whose burial was made secret by @PoliceUg (Uganda's police) was taking a baby with a cannula on th…",,,,,
2020-07-19 13:46:01,Uganda,3346,4874,Uganda,"Kampala, Uganda",3,ancywax,#Uganda,RT @sasacoffeeug: Coffee quotes from a past and living icon. Take a look at their professed love of their favorite beverage  #napoleon #tay…,,,,,
2020-07-19 13:45:46,Uganda,3608,133,Uganda,,0,patriciamunabi,#Uganda,@musiitracy @TimKalyegira That is #Uganda for you🤦‍♀️🤦‍♀️🤦‍♀️.  There's also the reading of different budgets from what's approved by @Parliament_Ug . I wonder where our salvation shall come from.,,,,,
2020-07-19 13:45:16,Uganda,657,710,Uganda,Kampala,335,MarianaSsaliS,#Uganda,"RT @lilimobeth: #Uganda--Wasswa, the guy whose burial was made secret by @PoliceUg (Uganda's police) was taking a baby with a cannula on th…",,,,,
2020-07-19 13:45:01,Uganda,462,3020,Uganda,"Kampala, Uganda",7,prince_kavuma,#Uganda,RT @OfficielLoud: Have a good week-end with the brand new video of @eddykenzoficial from #Uganda. Enjoy #Sonko shooted in #Abidjan. 🎼🔥😍👏🏽🎤…,,,,,
2020-07-19 13:43:24,Uganda,1020,2255,Uganda,Heaven  ,4,isiatenda2,#Uganda,"RT @ShwanShan12: #Rwanda quote of the day:   ""All it takes for evil to triumph is for good men to do nothing."" - Edmund Burke  #RWoT #Burun…",,,,,
2020-07-19 13:42:17,Uganda,25971,28335,Uganda,Kampala,3,ancelochino,#Uganda,RT @sasacoffeeug: Coffee quotes from a past and living icon. Take a look at their professed love of their favorite beverage  #napoleon #tay…,,,,,
2020-07-19 13:40:20,Uganda,4652,4448,Uganda,earth,5,DerrikeyTc,#Uganda,"RT @UgandaUncovered: What if we used such beautiful shoots as our screensavers, 75% of the people who use our phones would notice how magni…",,,,,
2020-07-19 13:39:58,Uganda,518,1410,Uganda,The Hague,5,VeravdG,#Uganda,"RT @IRCWASH: ""With only 10 years remaining to achieve the target, access to water services in Kabarole remains low at only 58% and less tha…",,,,,
2020-07-19 13:39:11,Uganda,2135,320,Uganda,Michigan,3,xvlOG,#Uganda,RT @sasacoffeeug: Coffee quotes from a past and living icon. Take a look at their professed love of their favorite beverage  #napoleon #tay…,,,,,
2020-07-19 13:37:31,Uganda,1222,1885,Uganda,"Kampala, Uganda",335,WabuloSandra,#Uganda,"RT @lilimobeth: #Uganda--Wasswa, the guy whose burial was made secret by @PoliceUg (Uganda's police) was taking a baby with a cannula on th…",,,,,
2020-07-19 13:37:06,Uganda,615,1536,Uganda,,8,SoniaLendinezLa,#Uganda,"RT @CommunitiesForD: Everyone knows that in this world #MoneyMakesMoney - so how can a community of businesses in Bulambuli, Uganda attract…",,,,,
2020-07-19 13:34:57,Uganda,5,23,Uganda,"Mbale, Uganda",3,sasacoffeeug,#Uganda,Coffee quotes from a past and living icon. Take a look at their professed love of their favorite beverage  #napoleon #taylorswift #bonaparte #taylor #swift #napoleonbonaparte #coffee #icons #coffeetime #coffeelovers #coffee #uganda #coffeelove #coffeemoments #kampala #celebrities https://t.co/L65i1AFrZS,,,,,
2020-07-19 13:34:53,Uganda,536,701,Uganda,,13,Coming2Uganda,#Uganda,"RT @lilimobeth: #Uganda; as we're still grieving for Mutyabule Charles (RIP) &amp; Wasswa (RIP), who were murdered by the police, the highway p…",,,,,
2020-07-19 13:31:55,Uganda,155,246,Uganda,,13,JpNyange,#Uganda,"RT @lilimobeth: #Uganda; as we're still grieving for Mutyabule Charles (RIP) &amp; Wasswa (RIP), who were murdered by the police, the highway p…",,,,,
2020-07-19 13:31:19,Uganda,552,785,Uganda,"Toronto, Ontario",335,hontinkah,#Uganda,"RT @lilimobeth: #Uganda--Wasswa, the guy whose burial was made secret by @PoliceUg (Uganda's police) was taking a baby with a cannula on th…",,,,,
2020-07-19 13:30:53,Uganda,327,964,Uganda,"Nairobi, Kenya",0,Smartkenya,#Uganda,2/2  Arrested also in #Uganda #Zambia #SouthAfrica promoting their tourism. #Africa #Leadership  #KTB #Tourism #AFCFTA @AfCFTA_Kenya #DiasporaWeekly,,,,,
2020-07-19 13:29:25,Uganda,159,170,Uganda,"Kampala, Uganda ",8,muhindo_jedone,#Uganda,RT @lilimobeth: #Uganda--what are the roles of  Ugandan embassies? Are they executing their duties? Several Ugandans including a pregnant w…,,,,,
2020-07-19 13:29:01,Uganda,452,712,Uganda,"Kampala, Uganda",335,wakayiyatc,#Uganda,"RT @lilimobeth: #Uganda--Wasswa, the guy whose burial was made secret by @PoliceUg (Uganda's police) was taking a baby with a cannula on th…",,,,,
2020-07-19 13:28:11,Uganda,1313,1021,Uganda,kampala-Uganda 🇺🇬,5,YvonneMuliro,#Uganda,"RT @UgandaUncovered: What if we used such beautiful shoots as our screensavers, 75% of the people who use our phones would notice how magni…",,,,,
2020-07-19 13:27:32,Uganda,1178,1130,Uganda,"Kampala, Uganda",5,mozesmutungi256,#Uganda,"RT @UgandaUncovered: What if we used such beautiful shoots as our screensavers, 75% of the people who use our phones would notice how magni…",,,,,
2020-07-19 13:26:51,Uganda,159,170,Uganda,"Kampala, Uganda ",335,muhindo_jedone,#Uganda,"RT @lilimobeth: #Uganda--Wasswa, the guy whose burial was made secret by @PoliceUg (Uganda's police) was taking a baby with a cannula on th…",,,,,
2020-07-19 13:25:22,Uganda,159,170,Uganda,"Kampala, Uganda ",3,muhindo_jedone,#Uganda,RT @lilimobeth: #Uganda,,,,,
2020-07-19 13:25:09,Uganda,19,39,Uganda,,5,PunditKiambu,#Uganda,RT @PunchlineAfric: #PaTvUpdates  ON AIR: #AfricaShowDown hosted by Dr. Matsanga David.  Call us on +254 795 638 145  Stream Live: https://…,,,,,
2020-07-19 13:24:01,Uganda,467,746,Uganda,,19,NiwamanyaPatie1,#Uganda,RT @GangvaniR: Who is ready for a cafe Javas breakfast for free ? Jst follow the simple steps to win a   FREE🎉 FREE🎉 FREE🎊🎉 BREAKFAST AT CA…,,,,,
2020-07-19 13:24:00,Uganda,2171,1911,Uganda,"Uganda, Nigeria",335,madrasdiziza,#Uganda,"RT @lilimobeth: #Uganda--Wasswa, the guy whose burial was made secret by @PoliceUg (Uganda's police) was taking a baby with a cannula on th…",,,,,
2020-07-19 13:23:56,Uganda,159,170,Uganda,"Kampala, Uganda ",11,muhindo_jedone,#Uganda,"RT @lilimobeth: #Uganda; some good information about neutralizing tear gas. @BusuulwaMuyomba, great job! Carry bottles with a baking soda &amp;…",,,,,
2020-07-19 13:21:23,Uganda,3608,133,Uganda,,153,patriciamunabi,#Uganda,RT @kaysafi1: Mutyabule Charles a freedom boda man which is a branch of the People Power informal sector woke up today anticipating escorti…,,,,,
2020-07-19 13:19:25,Uganda,1517,1239,Uganda,"Kampala, Uganda",5,UgandaUncovered,#Uganda,"What if we used such beautiful shoots as our screensavers, 75% of the people who use our phones would notice how magnificent #Uganda is. Let’s go 😋😋😋 today we are visiting #pianupe #restarttourism #bestjobever #visitugandatomorrow https://t.co/VqQmNdvWF9",,,,,
2020-07-19 13:16:54,Uganda,1557,2113,Uganda,"Washington, DC",1,GKatabazi,#Uganda,RT @DeanTash: @GKatabazi @wasibirogers @fsnakazibwe @EmmanuelMuban12 @nicklaus_soft @Lone_Walker256 @CoffeeHoneyCoop @UgAcdp @OWC_ug @Hon_S…,,,,,
2020-07-19 13:16:06,Uganda,264,415,Uganda,Rwanda,5,AlainMucyo1,#Uganda,RT @Johnmugisha1: People that know the activities in #Uganda of RNC  the group led by Kayumba Nyamwasa whose goal is to destabilize #Rwanda…,,,,,
2020-07-19 13:15:08,Uganda,3317,2433,Uganda,,0,Unchannelorg,#Uganda,"New job opportunities are available in Uganda. Don't miss out yours. Get started today and find your next job in Uganda.  For details, click on the following links:  ➤ https://t.co/lWQdWbUks8  #UnitedNations #unjobs #unvacancies #UN #Uganda #jobsinUganda #uncareer #uncareers https://t.co/6COqgoIqRJ",,,,,
